Unnamed: 0,Year,Kilometers_Driven,Mileage,Engine,Power,Seats,Price,col,Location_Ahmedabad,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Owner_Type_First,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third
4617,2013,48158,2232.0,1582.0,12632.0,5.0,6.7,12632.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4618,2013,93000,1673.0,2993.0,218.0,5.0,26.5,218.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4619,2013,71007,2308.0,1461.0,631.0,5.0,3.9,631.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4620,2010,63067,155.0,1586.0,1033.0,5.0,2.7,1033.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
4621,2011,70259,2112.0,1248.0,888.0,5.0,2.95,888.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4622,2015,13000,1655.0,1968.0,140.0,5.0,23.0,140.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4623,2009,140000,178.0,1248.0,75.0,5.0,2.49,75.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
4624,2015,130000,252.0,1248.0,74.0,5.0,4.5,74.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4625,2011,89401,2143.0,1364.0,872.0,5.0,4.5,872.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4626,2015,67000,273.0,1498.0,986.0,5.0,6.9,986.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4627,2010,65329,794.0,4395.0,450.0,4.0,20.72,450.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
4628,2010,72000,1625.0,1198.0,739.0,5.0,2.21,739.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4629,2001,70000,0.0,1242.0,2740.1075561606535,5.0,0.55,2740.1075561606535,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
4630,2011,82000,1235.0,2179.0,18774.0,5.0,13.9,18774.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
4631,2010,85000,153.0,1596.0,101.0,5.0,1.46,101.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
4632,2012,83000,1908.0,1582.0,12632.0,5.0,6.0,12632.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
4633,2016,26000,217.0,999.0,67.0,5.0,3.0,67.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4634,2012,27000,223.0,1248.0,888.0,5.0,3.5,888.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4635,2018,37746,2119.0,1396.0,8873.0,5.0,7.59,8873.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4636,2009,63274,150.0,1586.0,10468.0,5.0,1.99,10468.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
4637,2016,25000,2517.0,799.0,533.0,5.0,3.8,533.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4638,2013,197000,1168.0,2498.0,112.0,7.0,4.0,112.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4639,2013,45010,211.0,814.0,552.0,5.0,2.95,552.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
4640,2013,75348,258.0,1498.0,986.0,5.0,3.75,986.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4641,2010,90110,2207.0,1199.0,739.0,5.0,2.5,739.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
4642,2011,102013,170.0,1497.0,118.0,5.0,3.75,118.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
4643,2015,36000,1255.0,2982.0,1685.0,7.0,22.0,1685.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
4644,2017,37578,180.0,1198.0,867.0,5.0,6.14,867.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4645,2015,46001,2058.0,1995.0,143.0,5.0,16.0,143.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
4646,2014,46559,231.0,998.0,6704.0,5.0,3.75,6704.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
4647,2015,48000,1299.0,2494.0,1006.0,8.0,11.75,1006.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
4648,2013,46000,1636.0,2179.0,1877.0,5.0,24.0,1877.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
4649,2017,15000,175.0,1199.0,887.0,5.0,8.9,887.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4650,2012,85000,1705.0,1995.0,184.0,5.0,10.0,184.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4651,2014,32000,143.0,1598.0,1035.0,5.0,5.55,1035.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
4652,2012,60818,1609.0,1598.0,1035.0,5.0,3.59,1035.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4653,2019,35188,2277.0,1498.0,9859.0,5.0,11.13,9859.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4654,2012,110000,151.0,2179.0,140.0,7.0,7.2,140.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4655,2014,61000,186.0,1388.0,67.0,5.0,2.98,67.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
4656,2010,75000,1792.0,1086.0,621.0,5.0,1.7,621.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
4657,2015,55000,120.0,2987.0,224.0,7.0,52.0,224.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4658,2003,69966,197.0,796.0,463.0,5.0,0.95,463.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
4659,2016,42000,178.0,1497.0,1173.0,5.0,9.25,1173.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
4660,2014,48000,1301.0,2199.0,1943.0,7.0,16.25,1943.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4661,2015,35000,179.0,2143.0,136.0,5.0,20.99,136.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
4662,2005,128000,128.0,2494.0,102.0,8.0,4.25,102.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4663,2008,78000,1607.0,1995.0,181.0,5.0,7.2,181.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4664,2011,53080,186.0,1197.0,858.0,5.0,4.4,858.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4665,2011,66000,1504.0,1598.0,1036.0,5.0,4.25,1036.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
4666,2012,25000,1602.0,1373.0,937.0,7.0,5.35,937.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4667,2016,36139,189.0,1197.0,82.0,5.0,6.3,82.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4668,2017,44000,1967.0,1582.0,1262.0,5.0,12.5,1262.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4669,2008,50000,1677.0,2967.0,24138.0,5.0,7.5,24138.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4670,2016,81177,160.0,1997.0,140.0,7.0,11.25,140.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4671,2016,26000,1605.0,1499.0,1104.0,5.0,7.65,1104.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
4672,2016,100000,244.0,1120.0,71.0,5.0,4.5,71.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
4673,2014,75000,2121.0,1498.0,1032.0,5.0,7.5,1032.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4674,2004,119859,130.0,2987.0,210.0,5.0,7.1,210.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
4675,2010,55980,2036.0,1197.0,789.0,5.0,2.25,789.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
4676,2015,30000,1711.0,1968.0,17433.0,5.0,27.0,17433.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4677,2012,49700,219.0,1396.0,8876.0,5.0,4.18,8876.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
4678,2013,79000,235.0,1396.0,887.0,5.0,6.5,887.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4679,2010,65100,170.0,1497.0,118.0,5.0,3.15,118.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4680,2016,54161,2547.0,1248.0,8850.0,7.0,7.64,8850.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
4681,2011,28619,197.0,796.0,463.0,5.0,2.4,463.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4682,2016,9000,2051.0,998.0,67.0,5.0,4.25,67.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
4683,2016,42876,1908.0,1582.0,1262.0,5.0,9.31,1262.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4684,2011,64000,197.0,796.0,463.0,5.0,2.39,463.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4685,2018,20488,1609.0,1598.0,1035.0,5.0,7.64,1035.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
4686,2016,21000,214.0,1197.0,831.0,5.0,6.21,831.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4687,2012,119203,0.0,2179.0,115.0,5.0,16.5,115.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4688,2011,55987,137.0,1997.0,15386.0,5.0,8.22,15386.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
4689,2017,72668,1424.0,2755.0,1745.0,7.0,28.85,1745.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4690,2015,32000,156.0,1497.0,1163.0,5.0,8.5,1163.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
4691,2014,3000,120.0,5461.0,421.0,2.0,90.0,421.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4692,2015,10400,174.0,1497.0,1173.0,5.0,6.51,1173.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
4693,2013,35000,229.0,1248.0,74.0,5.0,4.65,74.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
4694,2013,55101,1453.0,1794.0,1381.0,5.0,8.4,1381.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
4695,2014,57464,2359.0,1364.0,6706.0,5.0,5.75,6706.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4696,2006,110000,189.0,998.0,671.0,5.0,1.11,671.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4697,2017,17941,157.0,1621.276449941501,2740.1075561606535,5.278735151413753,3.93,2740.1075561606535,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4698,2014,72000,120.0,1991.0,184.0,5.0,17.25,184.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
4699,2012,16000,1636.0,2179.0,1877.0,5.0,32.0,1877.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4700,2011,62020,170.0,1197.0,80.0,5.0,3.45,80.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4701,2014,85000,1239.0,2179.0,14751.0,5.0,23.0,14751.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
4702,2018,14223,186.0,1197.0,8186.0,5.0,7.32,8186.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4703,2014,41210,180.0,1198.0,867.0,5.0,4.4,867.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4704,2015,20000,0.0,2987.0,165.0,5.0,47.35,165.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4705,2016,18043,2274.0,796.0,473.0,5.0,4.12,473.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4706,2016,80000,1136.0,2755.0,1715.0,7.0,19.5,1715.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4707,2016,21000,189.0,1197.0,82.0,5.0,6.2,82.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
4708,2016,49000,1655.0,2993.0,258.0,5.0,45.0,258.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4709,1998,104000,150.0,970.0,2740.1075561606535,5.0,0.85,2740.1075561606535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
4710,2010,95000,185.0,1197.0,80.0,5.0,2.8,80.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
4711,2015,32000,189.0,1197.0,82.0,5.0,4.8,82.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
4712,2003,80000,170.0,1621.276449941501,2740.1075561606535,5.278735151413753,0.9,2740.1075561606535,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
4713,2014,122800,2501.0,1498.0,8975.0,5.0,5.65,8975.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4714,2011,78000,150.0,2148.0,2740.1075561606535,5.0,14.5,2740.1075561606535,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4715,2015,69000,2659.0,1248.0,74.0,5.0,5.9,74.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4716,2015,65000,2359.0,1364.0,6704.0,5.0,5.0,6704.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
4717,2015,23000,191.0,1197.0,82.0,5.0,4.9,82.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4718,2009,70000,135.0,1799.0,130.0,5.0,4.25,130.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4719,2014,250000,1299.0,2494.0,1006.0,8.0,10.9,1006.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4720,2012,56000,132.0,1495.0,94.0,5.0,2.45,94.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4721,2013,30000,2274.0,796.0,473.0,5.0,2.5,473.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
4722,2010,35000,81.0,5461.0,3873.0,2.0,29.5,3873.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4723,2013,92250,227.0,1498.0,8984.0,5.0,5.75,8984.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4724,2018,40000,2014.0,1197.0,8186.0,5.0,5.0,8186.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
4725,2014,96848,143.0,1598.0,1036.0,5.0,4.62,1036.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
4726,2016,42000,1573.0,1968.0,17433.0,5.0,23.5,17433.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4727,2013,55886,160.0,2179.0,140.0,7.0,7.25,140.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
4728,2019,12336,170.0,1591.0,1213.0,5.0,11.88,1213.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4729,2009,60000,139.0,1599.0,1032.0,5.0,2.25,1032.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
4730,2003,83000,142.0,1597.0,92.0,5.0,0.85,92.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
4731,2018,24000,1969.0,1198.0,6704.0,5.0,4.0,6704.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
4732,2016,32198,165.0,1198.0,868.0,5.0,5.1,868.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
4733,2014,92247,1299.0,2494.0,1006.0,7.0,12.5,1006.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4734,2011,121311,2064.0,1498.0,1085.0,5.0,2.9,1085.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4735,2016,66296,160.0,2179.0,140.0,7.0,15.96,140.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4736,2015,41000,169.0,1197.0,82.0,5.0,5.45,82.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
4737,2017,38681,135.0,2198.0,1577.0,7.0,23.86,1577.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4738,2008,43761,180.0,995.0,62.0,5.0,1.75,62.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4739,2017,17400,2452.0,1248.0,885.0,7.0,9.75,885.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4740,2013,61510,258.0,1498.0,986.0,5.0,4.75,986.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4741,2014,60000,174.0,1497.0,1173.0,5.0,6.25,1173.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4742,2014,35165,238.0,1998.0,112.0,5.0,22.0,112.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4743,2016,41617,1453.0,1794.0,1381.0,5.0,14.14,1381.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
4744,2005,45000,170.0,1086.0,2740.1075561606535,5.0,0.95,2740.1075561606535,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
4745,2014,65000,137.0,1798.0,15775.0,5.0,11.95,15775.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
4746,2011,68000,189.0,998.0,671.0,5.0,2.5,671.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4747,2013,49000,1981.0,1086.0,6805.0,5.0,2.75,6805.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
4748,2019,16698,2384.0,1199.0,84.0,5.0,5.85,84.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4749,2016,30965,214.0,1197.0,831.0,5.0,6.25,831.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4750,2014,56058,1504.0,1598.0,1032.0,5.0,4.95,1032.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
4751,2017,15356,189.0,1197.0,8186.0,5.0,4.75,8186.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
4752,2013,54000,200.0,1399.0,6805.0,5.0,2.55,6805.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4753,2011,47000,139.0,1799.0,1303.0,5.0,4.5,1303.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
4754,2015,21652,2274.0,796.0,473.0,5.0,3.01,473.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4755,2016,52000,1568.0,1999.0,177.0,5.0,42.0,177.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4756,2010,35010,124.0,2698.0,1795.0,5.0,11.5,1795.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
4757,2006,76662,110.0,2987.0,1985.0,5.0,10.99,1985.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4758,2009,89000,170.0,1497.0,118.0,5.0,3.71,118.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
4759,2006,80000,101.0,2354.0,152.0,5.0,2.0,152.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
4760,2018,39023,2809.0,1248.0,885.0,5.0,9.48,885.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4761,2004,62000,189.0,998.0,671.0,5.0,1.25,671.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
4762,2015,78046,1967.0,1582.0,1262.0,5.0,10.9,1262.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4763,2015,34400,2809.0,1248.0,885.0,5.0,5.5,885.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
4764,2016,64624,211.0,814.0,552.0,5.0,3.71,552.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4765,2014,69192,1602.0,1373.0,937.0,7.0,6.25,937.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
4766,2012,55000,2054.0,1598.0,1036.0,5.0,4.9,1036.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4767,2005,81000,128.0,1493.0,100.0,5.0,1.1,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
4768,2016,36733,1647.0,1198.0,739.0,5.0,4.72,739.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4769,2017,24310,3344.0,796.0,403.0,4.0,3.7,403.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
4770,2016,43022,179.0,2143.0,136.0,5.0,24.85,136.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
4771,2013,74000,1466.0,2199.0,1943.0,7.0,12.25,1943.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4772,2014,47000,229.0,1248.0,74.0,5.0,3.9,74.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
4773,2017,37460,186.0,1197.0,8186.0,5.0,6.28,8186.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4774,2011,130000,140.0,2498.0,112.0,8.0,2.75,112.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
4775,2017,31576,189.0,1197.0,82.0,5.0,7.85,82.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4776,2011,66000,1504.0,1598.0,1036.0,5.0,2.95,1036.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
4777,2008,79000,117.0,2354.0,1776.0,5.0,4.85,1776.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
4778,2011,47140,135.0,2925.0,28161.0,5.0,30.0,28161.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4779,2016,36610,150.0,2143.0,1073.0,5.0,19.9,1073.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4780,2016,93000,205.0,1582.0,1262.0,5.0,10.8,1262.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4781,2007,52195,197.0,796.0,463.0,5.0,1.75,463.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4782,2016,20003,2038.0,1968.0,143.0,5.0,19.25,143.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
4783,2013,66314,1987.0,1461.0,838.0,5.0,5.5,838.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4784,2009,76000,178.0,1399.0,68.0,5.0,2.75,68.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4785,2015,29000,1967.0,1582.0,1262.0,5.0,13.0,1262.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4786,2011,30000,200.0,1399.0,68.0,5.0,3.2,68.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
4787,2013,56526,1526.0,1598.0,1035.0,5.0,5.84,1035.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4788,2015,38000,168.0,1969.0,150.0,5.0,24.0,150.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
